Cell_ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
G25_067140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646782113348269,0.0,0.0706406410845588,0.0,0.0719477901204427,0.0,0.0,0.0,0.2610950897336473
G25_067141,0.7469345703125001,0.0,0.6567858071001839,0.0,0.0830006042480468,0.0,0.0,0.0,0.0,0.0,0.1659981201171875,0.1659896057128906,0.0,5.975945117187502,6.223176570518342,32.096326387676235,8.41057310812557,2.8217615234375,0.0,1.4109952758789064,8.812165961770448,11.70251821289063,1.6600362121582029,5.726812420654293,3.122582568502988
G25_067142,0.2489725708007812,0.0,0.172817885909735,0.0829846618652343,0.0829886901855468,0.0,0.0,0.3319541259765625,0.0,0.0,0.0829860534667968,0.4979009948730469,1.84649135945638,2.3236855957031253,9.20525621230181,5.774926563385608,45.263901677054626,1.908698187255859,3.9099138314280775,0.3163107909916897,20.836324684412325,3.159966256294998,5.726075970458982,2.6236363485657934,7.394531503738703
G25_067143,0.2489195983886719,0.0,0.0,0.0829772277832031,0.2489060974121094,0.0,0.0,0.0829719543457031,0.0,0.0,0.082975830078125,0.2489243957519531,0.4148655090332031,5.610072922650506,13.980636051791326,1.4229921068139169,28.524997051978048,0.8089445689242495,1.6964594347665822,1.7691806518075974,2.434532479319853,8.06534550848269,9.206616366038611,0.8020488320982689,10.196292046065986
G25_067144,0.2488781860351562,0.0,0.4977431701660156,0.0829584655761718,0.0,0.0829569091796875,0.0,0.0,0.1659287170410156,0.0,0.4378805386173023,0.8299110541848576,1.3273113586425782,9.900406419103293,27.840291121778307,8.41513708630132,33.09293603503663,0.0,6.003658760699104,16.812440134397015,17.86912231919232,22.182919669261253,26.99886243142518,1.179986407542509,6.887587340805952
G25_067145,0.4976661560058594,0.0,0.3318001647949219,0.0829527221679687,0.3317906982421875,0.2488564514160156,0.0,0.912398699951172,0.0559500159888174,0.0,0.3317883605957031,2.0736429870605466,1.161212774658203,12.741572494518806,48.52114306863216,4.893958807373049,38.90017564366959,3.125870867441215,36.46489259894878,19.23422298794616,12.008739957131777,19.48420830520928,15.086747490641295,11.04244417839499,2.4055250122070313
G25_067146,0.2488028503417968,0.0,0.1658695556640625,0.0829334533691406,0.0,0.0,0.0,0.2488099975585937,0.1658734436035156,0.2488115600585937,0.2166043059225643,1.566627054156135,2.6538458312988276,3.0686409179687506,1.9508615877757352,9.954372013537844,37.49913348225909,7.379827988400926,1.8244738464355472,11.229793494801234,8.59848146764419,4.072334054266237,10.201138366699212,26.45496372680663,0.1658745300292968
G25_067147,1.4096575378417968,0.0829169677734375,0.0,0.331658203125,0.0,0.0,0.0,0.4975361938476562,0.0,0.3316880981445312,0.44679363719267,0.2487647521972656,0.8307929187251073,0.9121440612792968,4.948458236395144,5.621185276285806,9.12650869585822,5.450637170721318,10.727134175498808,7.417273056114047,9.452884643554691,6.975749013719746,1.989986175537109,4.892325878906252,4.296593267726524
G25_067148,0.3316345397949218,0.2487381225585937,0.0,0.4974314025878906,0.0829054382324218,0.0,0.0,0.3316181823730468,0.1658057434082031,0.1658101013183593,0.8290964721679688,0.1658174255371093,0.4951818009918811,2.6530256652832027,8.788599041748043,5.05742741088867,13.366408675321678,6.013704449438954,1.2131232097550937,3.6093140203977105,5.815802707878563,1.1607080932617189,7.1253014538334885,19.995657441310517,7.959127999123965
G25_067149,0.2486740844726562,0.0,0.0828892272949218,0.1657773620605468,0.6631500061035156,0.0828893859863281,0.0,0.2486809387207031,0.4144537902832031,0.0,0.3315865417480468,0.4973796630859375,1.4921339721679687,0.1657789245605468,4.890703094482423,20.497598037276965,43.866782269119554,6.452989265687231,4.4146889240579075,5.968600152587889,0.4973812255859374,0.6647435892740886,3.1541666967294733,18.4920008739277,10.961512486572266
G25_067150,0.6630512573242187,0.4144021301269531,0.165773779296875,0.0,0.0828764343261718,0.1657666015625,0.0,0.0,0.0828862670898437,0.6630763732910155,0.8288406433105469,0.3315513061523438,1.3260912719726563,0.0,2.0844812657733995,16.31805663196039,23.796943893133413,0.9673369287348728,3.2940241191549875,3.0056198701985664,37.37576721177047,1.345032348010493,0.3737963272393918,3.791898624818092,4.999470177959367
G25_067151,0.0828678405761718,0.0828694030761718,0.0,0.0,0.1657336547851562,0.6629603698730469,0.0,0.16574521484375,0.0828648742675781,0.1657408386230468,0.248605712890625,0.4971953308105468,3.4865776531862744,7.126379211425778,14.720364780704276,9.61748515349743,0.0,0.0,2.722128530249502,65.2651943869198,54.61253422609815,8.288163855818201,1.265059647025314,1.6475586877441413,0.0
G25_067152,2.7966668033854165,0.0,0.2485650756835937,0.7456960021972656,0.2485544372558593,0.4142774597167968,0.0,0.1657098937988281,0.4971446838378907,0.745700067138672,0.4032070104980469,1.1599765808105469,1.7400035095214852,10.357438238525384,28.73914258552101,4.221263979587928,22.92432998228785,2.651342626953124,47.81510089163986,9.937278679534318,16.10908468876855,27.565863483360125,6.449939849901386,11.662569905359607,1.2814476322428383
G25_067153,0.5798800170898437,0.5799031799316405,0.0,0.0828475158691406,0.4022068180338542,0.2485452026367187,0.0,0.0,0.0828387512207031,0.0828470458984375,0.0935686715877757,0.6838741403138404,0.0,0.2485355041503906,0.0828450134277343,2.5058335886038994,132.03154959948958,2.2324917733704805,0.224500794725605,0.1656951904296875,0.0828426635742187,0.2897823975088082,0.3313781677246094,7.391834014102716,32.30941132202143
G25_067154,0.49696640625,0.0,0.0,0.744794768257889,0.0828240234375,0.2484962036132812,0.0,0.0,0.1656654418945312,0.0,0.1481172253417968,0.3745203092447917,0.0,0.5950759788124235,0.0,0.0,4.3601837493537445,1.844046579565908,0.745411505126953,0.0,0.6626381042480469,5.963719049072269,0.9939440734863282,1.3251820556640628,3.975684844970704
G25_067155,1.0765551818847656,0.4140976989746093,0.4141017822265625,0.5092393238740809,2.815878588867187,7.122074163818368,0.0,0.0,0.3312684997558593,0.0,0.4969013427734375,0.828163409423828,0.0,0.16564208984375,0.0,0.0,5.200852164043348,8.109600058809175,3.809821099853513,0.0,0.0,0.0805493543198529,0.0,4.989882017941942,0.8282184570312501
G25_067156,0.4140338623046874,1.0764244567871093,0.9862033678720512,0.4140274230957031,0.1655997314453124,0.4968205383300781,0.0,0.5796670227050782,0.0,0.0,0.9075620199525124,0.0827993957519531,0.0,0.0,0.0,0.0,5.757269651237937,0.7695526967964921,0.0,0.0,0.0,0.1224103134095435,0.0,0.0,0.0
G25_067157,0.2483758728027343,0.0,0.0,0.165590625,0.4139709045410156,0.3311402282714843,0.0,0.0,0.08279609375,0.1655804077148437,0.0827953125,0.0827890258789062,0.0827846252441406,0.0,0.0,0.0,0.0100648961444929,1.5132653982843138,0.9015344475480622,5.355968909840299,5.875226796851064,0.0,0.0,0.0,0.0
G25_067158,1.738259637451172,1.3244249145507814,0.4128979024011948,0.41387060546875,0.0,2.400664837646485,0.0,1.9037961914062504,0.662194287109375,0.0,1.9865896240234373,0.3729770869236366,0.1655544677734375,0.4138669921875,0.1655502197265624,2.9797504577636738,1.4071337097167969,3.0992847283815874,3.0715514818617877,6.97807620095646,4.968460947433172,4.469954626464844,0.579411065673828,1.631421282887178,2.256999400227864
G25_067159,0.413826220703125,0.6621425109863281,0.8276486694335938,0.4965593811035156,0.3310726013183593,0.4138394470214843,0.0,0.1655192138671875,0.0,1.407022131347656,0.579354736328125,1.127567702852137,1.489706317138672,2.4678328362199373,8.674431947524127,9.185487357393152,10.014362561035153,4.5766807945580545,1.5725037353515627,2.0690731689453123,1.0759427612304688,0.165530712890625,2.203132969635609,7.296532505864165,9.79268562298943
G25_067160,0.5983668109011182,0.1654965270996093,0.0,0.7960442754528569,0.6620121215820313,0.5019907238769532,0.0,0.0,0.0,0.1655116577148437,1.5723331542968753,0.0827525207519531,0.9930589050292968,2.3314137648877904,3.4084591514677163,2.9804735923138796,12.257627659481267,6.237087327426089,0.9929807373046876,2.81346021118164,20.20878136022232,8.111780257664101,3.755082561729279,11.613945701234108,3.475342108154297
G25_067161,0.0635994366574754,0.0827350158691406,0.5791646911621093,0.0,0.0827405395507812,0.9874009448242186,0.0,0.4964045837402344,0.5791569702148437,0.0288752405981924,0.1654831298828125,0.8273683349609374,0.0,0.0,0.7446810913085938,0.0,2.3890901810948977,7.35971370033414,4.136990521240232,1.985828277587891,5.183670089518228,0.8274290344238281,2.2962667222924327,1.3962324625890397,8.165480294739961
G25_067162,0.0827242858886718,0.0,0.0,0.0,0.0729922970042509,0.0,0.0,0.0,0.1654449401855468,0.0,0.0,0.0827307556152343,0.0,0.0,0.0,0.0,0.1482554928529028,0.0,0.0,2.0593813207529115,0.0,0.0,0.0,0.0,3.0113579162597657
G25_067163,0.0,0.0,0.3308348999023437,0.0,0.0,0.1654163452148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G25_067164,0.1653905639648437,0.1653987915039062,0.2480805419921875,0.653449810072955,0.4962003356933594,1.7367274047851555,0.0,0.082698681640625,0.1653881958007812,0.2480777038574218,0.1654030639648437,0.1654046447753906,0.0826918823242187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308042236328125,4.099576476165171
G25_067165,0.1653687255859375,0.0,0.4134062133789062,0.4134305969238281,0.1653679321289062,0.8268496276855468,0.0,0.0,0.0,0.6614535095214844,0.082679052734375,0.0826817504882812,3.3175547417614504,2.080954420596852,3.0593559692382817,4.8616381709798215,6.54850447624655,2.5609838979683675,12.405850857388357,15.935898233738303,7.819399734389361,9.508708508300774,11.386123672808472,5.018989941501992,3.468417899289598
G25_067166,0.0826690734863281,0.0826749389648437,0.0,0.0,0.0,0.0,0.0,0.0,0.3306840637207031,0.0,0.4960383605957031,0.0826662170410156,0.0,2.8946474175427004,2.006922373932483,7.027071307373045,28.03794814888751,0.1653468627929687,1.2595985843434052,1.005741865473729,12.128002766376568,0.4960634033203125,4.609750806956569,0.4960523010253906,0.330701806640625
G25_067167,0.0826562255859375,0.1653170532226562,0.0826549560546875,0.0826633666992187,0.0,0.251519546472886,0.0,0.0,0.0826516235351562,0.0,0.0,0.0,2.4798061035156245,2.2791582956112126,0.0,5.290408496093748,0.1047085314941406,0.0,3.2234057006835934,0.0,12.579584983149497,5.020414744226791,21.92826965375114,0.0,0.0826516235351562
G25_067168,0.3305742553710937,0.1652956298828125,0.0,0.0933334735466452,0.0,2.722947387432024,0.0,0.1652843505859375,0.1652772094726562,0.0,0.0826422546386718,1.3997803506529565,0.0,0.0,0.0,0.0,2.7915853030694713,0.0,8.336814591088391,30.59007657039869,6.529034631347656,6.48693066142961,0.7437984375,0.0,1.5140656567861523
G25_067169,0.0,0.0515186799890854,0.0,0.0,0.0,1.2395288146972656,0.0,0.0826317687988281,0.0826301818847656,0.5783767517089843,1.6526353759765624,0.7760759635177313,1.2394423522949218,0.9088838012695316,0.6610263305664064,0.0,0.0,0.0,10.958835268387134,22.388064548650966,48.58715242309578,14.135976237960502,2.0352495216040523,0.4958106323242187,2.1958809164608226
G25_067170,0.1652420776367187,1.352713247979856,1.0740551147460935,0.0,0.5782897338867188,0.4957275024414063,0.0,0.0,0.4957141296386719,1.0740851684570312,0.8138513144339768,1.2688116593663832,1.0740683044433594,0.0826241394042968,0.1652377807617187,15.555791496917118,0.6609141967773438,0.7953459678021598,27.494697218256977,0.0,0.0,10.609486817555156,21.891563793490565,5.7711805551087645,1.6342271359432443
G25_067171,0.4956210021972656,0.1652143798828125,0.5782695129394531,0.6608369934082032,0.0826026550292968,0.3303927734375,0.0,0.0,0.3304364074707031,0.2478323181152343,0.0939497097120098,0.0,6.856573583984372,0.5163346192124311,0.0,0.0,63.16776081650687,40.09405152520877,0.0,0.0,0.0,0.3304247741699219,10.495829934512862,22.97439827902401,13.764331255864157
G25_067172,0.0,0.0,0.0,0.3303530883789062,1.8169015441894536,0.8259259826660155,0.0,0.0,0.2477593505859375,0.4129425109863281,0.2477657226562499,5.172170016659008,20.89535428466795,8.156269360279756,0.1651785278320312,39.64835132384071,26.168519903468777,0.1499524241488587,0.0,2.064682873535156,1.426656097531786,1.4412650282915898,5.4023551409313715,0.0,0.7290131622434131
G25_067173,0.1651601928710937,0.3302851196289063,0.1651597106933593,0.660624658203125,0.4128976867675781,0.0,0.0,0.4954805786132812,0.0825725158691406,0.1353552512972962,1.9818521057128904,1.7138045199764478,1.1866005865837546,1.6515309265136715,0.247752490234375,13.152821626622815,31.166606667456534,27.711962630495627,15.438252711899684,2.6424201416015625,1.9488061493039597,17.42493924024395,28.981273801125916,11.147664062500011,3.04368349171358
G25_067174,0.0,0.0825701232910156,0.4128209045410156,0.0,0.0,0.0825592651367187,0.247676025390625,0.4953927917480469,0.08256533203125,0.0294667693493413,0.0,0.7929763325769761,1.816483764648438,0.3302667602539062,20.28433483228497,3.2885233330700445,2.3118441284179694,0.0,9.974600109887213,14.497342783873297,19.219441038507192,13.86058127489276,4.214524977955536,48.272481944388446,3.4790833219401054
G25_067175,0.0825567077636718,0.0825503112792968,0.0,0.0825458374023437,0.7526740184350108,0.1651060546875,0.0,0.0,0.908076434326172,0.1650988647460937,0.03852310546875,0.1589582508042279,0.0,0.082554150390625,0.0,0.4982084052590763,0.8808451328412225,0.0,0.0,0.1650908691406249,12.6221474606024,2.985705631534354,1.0148764287492342,1.5685360107421875,2.4766984558105474
G25_067176,0.0,0.0825359191894531,0.3301286193847656,0.3404834360160079,0.0,0.0,0.4951977416992187,0.4127088684082031,0.3301412719726562,0.0,0.0,1.3206108215332033,0.0825440734863281,0.9904639770507812,0.0,0.2476239135742187,0.3421153372252221,0.0,0.0,0.247618310546875,0.0825397583007812,1.1089424338426774,0.8600056619561887,0.49520830078125,0.0
G25_067177,0.0,0.0,0.0,0.1546984548531326,0.4126299438476562,0.2475875793457031,0.0,0.7427462524414062,0.5777123474121093,0.1650603149414062,0.5776660766601562,2.475822314453125,0.2475566711425781,1.980627319335938,0.2475883850097656,1.8981909851074217,0.9903442443847656,0.2194148347742417,1.1553443481445314,1.4855059509277349,3.4660810607910157,2.0113765256395535,1.1553451232910157,1.801666477218329,3.6266635376933967
G25_067178,0.0,0.0825125305175781,0.0825146179199218,0.0,0.0,0.0825053161621093,0.0,0.0825106079101562,0.6601026672363282,0.1650266723632812,0.0,1.2399610626819086,0.6600840637207032,1.1550928894042969,0.0,4.321026086186427,0.907566192626953,0.6752533552102482,0.3300236755371094,0.7425839355468751,2.2600616172640935,0.7846822310144761,0.2475188415527343,0.4125374938964844,0.0
G25_067179,0.0,0.1649971618652344,0.4949757568359375,0.2475034423828125,0.08249697265625,3.1348879333496096,0.0,0.283083599135455,0.742460430908203,0.0,1.010649877020144,0.990005743408203,0.6185899426030177,1.1652869107115502,4.042572998046875,7.109734041125728,4.408303220262715,2.629008197260838,0.0,1.7324631286621095,2.19413938443053,3.914020383372587,2.815293232972389,4.003921474824795,1.725360660950904
G25_067180,0.0,0.3299435974121094,0.90735244140625,0.0,0.0,0.0,0.0,0.0824911987304687,0.0,2.2271044860839844,0.1442785592591529,1.423592983446308,1.651049821322572,1.5568834078919656,3.2369530983838852,9.409384336176853,16.67333597223021,13.692317639160157,12.954952527358117,9.844909878336589,13.860753451933018,7.922864198237399,7.50607734375,7.246369532303158,6.904961675091912
G25_067181,0.0,0.0,0.0824735290527343,0.0,0.0,0.0,0.0,0.6598060485839845,0.0646847426470588,0.0,0.0,0.0,0.0,0.0,0.5472419844324449,0.0,1.020126103300207,2.639267297363281,0.323763523906633,0.8762019262695312,0.3299085754394531,0.1649542846679687,1.732001129150391,0.0,0.0077619875919117
G25_067182,0.0,0.0824511657714843,0.0,0.0,0.0824537414550781,0.0,0.0,0.164906201171875,0.1649082885742187,0.0,0.0,0.6272849545946309,1.4017079895019529,1.154345147705078,2.473587011718749,0.2473555969238281,7.750700360107424,1.2367662292480468,0.5771782897949219,0.7420820739746095,0.0,0.2473543090820312,0.0,3.1448521668677225,0.1649052307128906
G25_067183,0.0,0.0,0.0,0.0,0.3297858337402344,0.2473378845214843,0.3110106695676317,1.4839897888183595,0.1648857482910156,0.5457518180577896,0.0323325291053921,0.279333297478171,0.659562646484375,0.2473158203125,0.5771230651855469,0.4946690002441407,0.8244588684082029,1.0000422316846662,1.4016325012207036,1.2366837829589843,0.906907781982422,0.906915673828125,1.608159826301126,0.0,0.3297779418945312
G25_067184,0.082437158203125,0.1648612609863281,0.0,0.0,0.0,0.6594240478515626,0.0,0.0824240966796875,0.5770014099121094,0.1137964912683823,0.0,0.3297044494628906,0.4946037475585937,1.978375506591797,9.149834381103515,0.1170103533337163,0.1648580322265624,0.0,0.0824289367675781,0.0,0.8243004638671876,0.07208025895661,0.0,0.1648681884765625,0.0
G25_067185,0.0,0.082411669921875,0.1648328674316406,1.89549912109375,0.0824168395996093,0.4120995239257812,0.0824207092285156,0.3296897705078125,0.0,0.0824236145019531,0.1648467407226562,1.1386394717227712,2.390101013183594,3.0817808404900044,5.4436043732766555,10.065457956566902,9.866791751302085,5.93393135986328,11.963086230109711,15.824195996093756,11.655479142276535,1.8234960227816717,7.235014848201978,8.429593549445656,4.184003034404679
G25_067186,0.0,0.082407958984375,0.0824063415527343,0.0,0.1647984741210937,0.329616015625,0.0,0.2472104675292968,0.8802445611213235,0.9888273559570312,0.6592176391601562,0.9888706359863282,2.2537510785271135,2.663824974245557,5.9277419291417734,9.645927835765166,11.749046754724835,2.268855785007851,5.946678109561695,8.07151633982939,13.748759854951736,2.545216647542318,2.060102081298828,6.089333863860485,10.721697987515311
G25_067187,0.0,0.2478055624569163,0.0,0.0,0.6080490507477405,0.0823964904785156,0.0,0.0,0.1657617082663143,0.24715859375,1.0710298889160157,1.1535051147460935,0.1961329352883731,0.0959677032829733,0.2807518829704733,0.0,0.0,4.069190898054535,19.63535187720207,0.0,0.0,23.368403413157715,18.52344279158052,15.091108014203252,14.595393393195655
G25_067188,0.0,0.2471435546875,0.1647609619140625,0.2471157226562499,0.2978409984154794,0.0,0.0823775695800781,0.1647496398925781,0.0,0.0,1.439849669716031,0.2471118408203124,10.637910608747909,4.118545672607421,8.516389971852023,14.992977539062498,6.837316876220705,22.21793024414064,6.97502094918045,0.2471401550292968,13.1248685942287,10.338162606272984,19.74472254183902,18.679424429237507,2.8799798173493025
G25_067189,0.0,0.0,0.0823617065429687,0.1647358825683594,0.0,0.0,0.0,0.2470755554199218,0.0,0.0,0.1647368530273437,1.9768198791503904,12.099124052303548,0.0,0.4118459350585937,0.0,88.80232183715908,60.4127542234654,0.0,0.0,21.403234116354536,10.409393977744909,4.296475661668961,23.876632692966876,5.600974719238281
G25_067190,0.0,0.0,0.0,0.0,0.16470283203125,0.0,0.0,0.0,0.0,0.2470661560058593,0.0,1.3999394531250002,1.482324176025391,0.0,3.047065338134764,4.117602545166015,1.235265301513672,28.62994512439202,37.66828754957018,6.03423501967486,51.30436572840071,1.3176012451171877,0.0,5.990760177959369,1.7618804501522287
G25_067191,0.0,0.0823338195800781,0.0,0.6586818908691406,0.1646656860351562,2.8816819458007816,0.0,0.1646598388671875,0.0206629917279411,0.0,0.0,0.0,0.0,0.0,0.0,13.288206453737736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36162863700142,67.64387618235882
G25_067192,0.0,0.3292803833007812,0.0,0.7408620910644531,0.4116159851074218,0.9056135498046872,0.0,0.082324560546875,2.5314278591021377,0.3293052368164063,0.4399859629193474,7.342366115483304,0.24695517578125,1.4817646606445314,0.0,0.0,1.6536033192593442,0.0,0.0,0.3292696594238281,11.827465571217257,57.96687874126364,8.832839296707446,28.333517249157502,4.959185583855124
G25_067193,0.0823036010742187,0.0,0.574512718410118,3.4753712025361887,0.7408084899902344,0.5761965576171875,0.0823120544433593,0.4938713500976562,0.0823050598144531,0.644219398504519,0.3825235721363741,0.6584708984375,2.963002227783204,1.3169336730957033,4.8919008616009885,10.288481335449218,12.622633371007586,11.852136578369144,4.279970892333983,7.243109332275392,107.0931982213394,14.477313632381676,21.5834248157935,14.522795931970949,5.349943499755859
G25_067194,0.0,0.0,0.1658908994906556,0.3924419549680223,1.389294887264476,0.7102876985198375,0.2468844360351562,0.8229190002441404,4.404863168059704,2.38331519093233,1.316701232910156,5.599962479439529,1.6459166259765623,1.9550975762101717,3.2560269704302613,5.931698269330193,7.812453266242532,2.468902838134765,5.431451544189451,5.349281018066406,10.284191389662793,9.754145455968525,5.165601416925164,7.552334251756851,7.159965454101561
G25_067195,0.0,0.905078350830078,1.892455108642578,5.43057028198242,0.8228135009765625,3.4734500394933376,1.3987798461914065,1.3165415283203126,1.5940256887398514,3.502123120308671,0.4113959228515625,4.305473675776465,2.8798909973144524,1.266801482986749,3.73550989044788,5.742115479185814,4.988457601390163,4.506082676499314,2.6461494646618413,2.901218783413756,8.673126465513937,3.5032807229195404,2.3845606715303305,8.188841741153492,2.015032888016046
G25_067196,0.6581226501464843,0.6581122192382811,0.1645404418945312,0.0,0.5758933349609375,1.3985417663574218,0.3290655578613281,0.9049329772949218,0.0580752814797794,0.4113440979003906,0.4936245849609375,0.8227113525390625,1.0695280395507814,1.140500722728056,0.3949013963168274,3.906341210841758,13.6248209735945,9.954443005371092,8.213677517448872,10.32056150065104,5.480268457821115,3.290701928710937,0.9049589050292968,1.7076407583199296,2.4057898817114736
G25_067197,0.5757609008789062,0.8225296630859374,0.0,0.0,0.0,1.0693519409179686,0.0822566833496093,0.3593196616258808,1.3160126647949215,0.0,0.4112661376953125,0.7403111633300782,0.7012532943426395,1.4805968566894532,1.069325341796875,0.5425925460037531,1.0577347390567555,12.38889696528416,2.5499786315917965,2.4435980974982767,8.25809435568417,1.1044532242838545,1.7273928527832034,9.641825459367334,5.504442631022134
G25_067198,0.0,0.328962109375,1.6447404541015622,0.5756983825683594,0.0,2.6102338556027895,6.25028581542969,3.4235129259296486,1.2529746434828817,1.4519192799287688,0.4112063903808594,3.167470813897826,1.1081703445733762,1.3158574035644532,1.9737964477539065,1.5625855041503904,2.3849543457031253,9.268298501096249,3.726057778966567,3.2895943786621107,2.4842420754586008,5.6370452796128205,15.0094756695437,4.364768761465035,8.230197132568364
G25_067199,0.0,0.8223114868164062,0.2847094234212239,2.9603073303222645,2.2283498288382733,0.0,0.0,0.6578394165039062,0.5755956115722657,1.3156451416015629,1.1512173706054687,7.482851489257811,3.111526692947688,0.1644650390625,0.6578204467773437,2.7592174647910923,0.5756204650878907,0.4933848266601562,0.0,1.1512386108398438,15.161257530182478,7.647015307617191,11.954203371390555,2.250909348072726,0.4933858093261719
G25_067200,0.2466224914550781,0.1644385498046875,0.1644171203613281,0.822153338623047,2.9197990490722656,0.0822178039550781,0.0,0.8221147399902344,0.1644202270507812,0.493244970703125,0.0,0.6576665161132812,0.916632874731924,2.3841471740722655,18.09647563416723,18.82953130385455,6.782242512111289,1.0687460571289062,1.659741439998851,3.5475437245088464,7.762866173957376,1.8070723174450447,4.735471240234375,1.9730363952636716,0.4932428405761719
G25_067201,1.3361641643210018,1.2797721978879442,1.1824363444489123,0.0,0.1257228720272288,2.0550592102050778,0.0,1.643967193603516,2.466012048339844,0.9731753768621704,0.9042127075195312,8.138164312744141,2.2193322265625,1.1508614196777345,3.858409377896177,68.81915818333061,19.248478517061123,2.917819720554726,2.8359955198998548,2.8228955351227407,5.101416707715801,2.302704511144302,2.1372702941894532,3.7811308776855466,4.479762830930225
G25_067202,1.3150767517089843,1.0684099487304688,0.5752804626464844,3.161282974039715,0.6188219733743107,0.4109333068847656,0.0,0.4931542541503906,0.575329638671875,1.4074830910117953,0.3287595581054687,52.038712751249456,1.397168896484375,2.71214873046875,23.29129200927731,3.173001125560088,16.45270222809436,7.160658718764363,0.9862513061523436,5.348259365425857,50.197538810652254,22.910337300857865,23.66907996826172,15.75511119348864,3.663890412693397
G25_067203,0.0,0.0,1.3148016235351565,5.6805711151242715,0.0,0.0,0.0,0.0,0.0821783325195312,0.0,5.043235183416631,8.282516168212894,0.0,0.0,0.0,0.0,0.0,0.0,12.407661090087885,43.407930600155105,47.80262296190446,7.833286577938302,2.3009951232910164,6.432696113329121,12.387726635718252
G25_067204,2.1360823425292965,0.1282245390768612,0.985933044433594,0.0821556823730468,2.596335948055491,0.4108097717285156,0.0,0.0,0.0,0.575089111328125,0.0512329350011489,1.0680218811035156,0.16431201171875,0.0821558471679687,0.0,0.5103102219286151,0.0,0.0,7.410119388260183,26.344262779756423,23.580072235107423,0.2464828125,0.4929414733886718,0.0,0.0
G25_067205,0.24644140625,1.7660187087115118,3.1173552250880827,0.0821497680664062,0.0821385864257812,0.0,0.0,0.0,0.0,0.0,0.0,0.3285635559082031,1.838638777214499,0.0,0.0,8.59583229212144,1.1222541959874768,0.0,2.6285196044921872,0.1642783264160156,0.7392762268066406,0.4928484558105468,0.0,0.0,0.0
G25_067206,0.0,0.0,0.1033970064769071,0.2464093505859375,0.2464085266113281,0.5749109069824219,0.0821369445800781,0.1642745483398437,0.0,0.0,0.08212509765625,0.0821372741699218,1.9392435431267232,0.0,0.0,2.171556605894799,1.8343814514160155,1.724849005126953,1.2319975463867188,27.32916824374329,10.26653391723633,0.9855498779296876,0.8212942565917969,2.217476501464843,0.9034706909179688
G25_067207,0.0,0.0,0.0821155456542968,0.0,0.9853683105468748,1.3139103637695313,0.0,0.2463369262695312,0.1030430232029335,0.0,0.0,0.4927283752441406,0.0,0.985392315673828,0.0,0.0,0.0,0.065689013671875,14.254800325616564,33.162954368417736,12.72500709130381,4.419628599303003,0.0,0.0,6.24082514038086
G25_067208,1.5598778076171873,0.1642200622558593,0.9852340209960936,4.8384254020182285,3.1200379699707033,0.3284094665527344,0.0,0.1642070434570312,2.2167118835449218,0.2463227600097656,0.0,0.0,0.0,0.0,0.0,0.0,5.283021047219665,3.4788163565841383,22.70853953077132,0.5622183667710247,0.0820982421875,0.0,1.4819390428012025,2.777183535778569,0.0
G25_067209,0.7684376635502834,5.253858612060549,1.1491815856933592,0.0872464657532935,0.5746527587890624,0.2462696594238281,0.0,0.4925770935058594,4.432801757812499,0.5746148132324219,0.9029482116699218,0.1641676208496093,0.4925181945800781,6.238687677001952,6.965265741900275,4.763753741838044,30.78406168823244,27.17294198388189,8.36757222795075,39.09011347610767,34.317304842936196,2.6268394714355465,8.20493813438266,3.7080497943952966,1.8880893615722656
G25_067210,0.0,0.0,5.2529925231933605,0.0511728654928768,0.0614715601064644,0.246219482421875,0.0,0.0,0.0,0.0,0.0,3.7757333740234382,2.2856725940180755,3.474581532628676,1.6302838494992724,0.0534284488453584,0.0,0.4576794743795956,0.0,1.410136090327244,0.7178268303366269,5.673438591619757,2.491498117197074,0.0,0.6691804944565717
G25_067211,0.0,0.0,0.0820559753417968,0.9332224312576594,3.097857252891391,0.57446669921875,0.0,0.0,0.6812582960181143,0.0,0.0,0.3282708312988281,0.2066101973230698,0.0,0.0,0.0,0.0,6.346978134526278,6.460869616986447,0.0,0.2461948608398437,29.905686199352804,18.362245576387274,12.663287430108753,4.256850289330575
G25_067212,0.0,0.3986307909438189,2.0512726440429683,3.3732239570647593,0.2870100446873085,0.0,0.0,0.0,0.1640916076660156,0.0,0.0,0.774748760172526,1.148651965332031,0.0427902300187653,0.0421481600413602,0.0,5.9594241733685624,29.18070077914371,19.915801802643426,15.097086877441413,25.00196426458622,1.8515578822954957,5.024000643549902,1.1227008843635111,0.010297220435049
