Cell_ID,Year,Forest_Loss_ha,Forest_Loss_ha
G25_048462,2009,0.0,0.0
G25_048463,2009,0.0,0.0
G25_048464,2009,0.0,0.0
G25_048465,2009,0.0,0.0
G25_048466,2009,0.0,0.0
G25_048467,2009,0.0,0.0
G25_048468,2009,0.0,0.0
G25_048469,2009,0.0,0.0
G25_048470,2009,0.0,0.0
G25_048471,2009,0.0,0.0
G25_048472,2009,0.0,0.0
G25_048473,2009,0.0,0.0
G25_048474,2009,0.0,0.0
G25_048475,2009,0.0,0.0
G25_048476,2009,0.0,0.0
G25_048477,2009,0.0,0.0
G25_048478,2009,0.0,0.0
G25_048479,2009,0.0,0.0
G25_048480,2009,0.0,0.0
G25_048481,2009,0.0,0.0
G25_048482,2009,0.0,0.0
G25_048483,2009,0.0,0.0
G25_048484,2009,0.0,0.0
G25_048485,2009,0.0,0.0
G25_048486,2009,0.0,0.0
G25_048487,2009,0.0,0.0
G25_048488,2009,0.0,0.0
G25_048489,2009,0.0,0.0
G25_048490,2009,0.0,0.0
G25_048491,2009,0.0,0.0
G25_048492,2009,0.0,0.0
G25_048493,2009,0.0,0.0
G25_048494,2009,0.0,0.0
G25_048495,2009,0.0,0.0
G25_048496,2009,0.0,0.0
G25_048497,2009,0.0,0.0
G25_048498,2009,0.4695491088867187,0.4695491088867187
G25_048499,2009,0.0,0.0
G25_048500,2009,0.1564565795898437,0.1564565795898437
G25_048501,2009,0.0,0.0
G25_048502,2009,0.0,0.0
G25_048503,2009,0.0,0.0
G25_048504,2009,0.0,0.0
G25_048505,2009,0.0,0.0
G25_048506,2009,0.0,0.0
G25_048507,2009,0.0,0.0
G25_048508,2009,0.078020654296875,0.078020654296875
G25_048509,2009,0.0,0.0
G25_048510,2009,0.0,0.0
G25_048511,2009,0.5457937927246094,0.5457937927246094
G25_048512,2009,0.0,0.0
G25_048513,2009,0.0,0.0
G25_048514,2009,0.0,0.0
G25_048515,2009,0.043691690266927,0.043691690266927
G25_048516,2009,0.0,0.0
G25_048517,2009,0.0,0.0
G25_048518,2009,0.0,0.0
G25_048519,2009,1.1103696297200525,1.1103696297200525
G25_048520,2009,0.5231337560795802,0.5231337560795802
G25_048521,2009,0.0,0.0
G25_048522,2009,0.0,0.0
G25_048523,2009,0.0,0.0
G25_048524,2009,0.0,0.0
G25_048525,2009,0.0,0.0
G25_048526,2009,0.0,0.0
G25_048527,2009,0.0776982788085937,0.0776982788085937
G25_048528,2009,0.0,0.0
G25_048529,2009,0.0,0.0
G25_048530,2009,0.0,0.0
G25_048531,2009,0.0,0.0
G25_048532,2009,0.0,0.0
G25_048533,2009,0.0,0.0
G25_048534,2009,0.0775759033203125,0.0775759033203125
G25_048535,2009,0.0,0.0
G25_048536,2009,0.0,0.0
G25_048537,2009,0.0,0.0
G25_048538,2009,0.0,0.0
G25_048539,2009,0.0,0.0
G25_048540,2009,0.0,0.0
G25_048541,2009,0.0,0.0
G25_048542,2009,0.0,0.0
G25_048543,2009,0.0,0.0
G25_048544,2009,0.0,0.0
G25_048545,2009,0.0,0.0
G25_048546,2009,0.0,0.0
G25_048547,2009,0.0,0.0
G25_048548,2009,0.0,0.0
G25_048549,2009,0.0,0.0
G25_048550,2009,0.0,0.0
G25_048551,2009,0.0,0.0
G25_048552,2009,0.0,0.0
G25_048553,2009,0.0,0.0
G25_048554,2009,0.0,0.0
G25_048555,2009,0.0,0.0
G25_048556,2009,0.0,0.0
G25_048557,2009,0.0,0.0
G25_048558,2009,0.0,0.0
G25_048559,2009,0.0,0.0
G25_048560,2009,0.0,0.0
G25_048561,2009,0.0,0.0
G25_048562,2009,0.0,0.0
G25_048563,2009,0.0,0.0
G25_048564,2009,0.0,0.0
G25_048565,2009,0.0,0.0
G25_048566,2009,0.0,0.0
G25_048567,2009,0.0,0.0
G25_048568,2009,0.0,0.0
G25_048569,2009,0.0,0.0
G25_048570,2009,0.0,0.0
G25_048571,2009,0.0,0.0
G25_048572,2009,0.0,0.0
G25_048573,2009,0.0,0.0
G25_048574,2009,0.0,0.0
G25_048575,2009,0.0,0.0
G25_048576,2009,0.0,0.0
G25_048577,2009,0.0,0.0
G25_048578,2009,0.0,0.0
G25_048579,2009,0.0,0.0
G25_048580,2009,0.0,0.0
G25_048581,2009,0.0,0.0
G25_048582,2009,0.0,0.0
G25_048583,2009,0.0,0.0
G25_048584,2009,0.0,0.0
G25_048585,2009,0.0,0.0
G25_048586,2009,0.0,0.0
G25_048587,2009,0.0,0.0
G25_048588,2009,0.0,0.0
G25_048589,2009,0.0,0.0
G25_048590,2009,0.0,0.0
G25_048591,2009,0.0,0.0
G25_048592,2009,0.0,0.0
G25_048593,2009,0.0,0.0
G25_048594,2009,0.0,0.0
G25_048595,2009,0.0,0.0
G25_048596,2009,0.0,0.0
G25_048597,2009,0.0,0.0
G25_048598,2009,0.0,0.0
G25_048599,2009,0.0,0.0
G25_048600,2009,0.0,0.0
G25_048601,2009,0.0,0.0
G25_048602,2009,0.0,0.0
G25_048603,2009,0.0,0.0
G25_048604,2009,0.0,0.0
G25_048605,2009,0.0,0.0
G25_048606,2009,0.0,0.0
G25_048607,2009,0.0,0.0
G25_048608,2009,0.0,0.0
G25_048609,2009,0.0,0.0
G25_048610,2009,0.0,0.0
G25_048611,2009,0.0,0.0
G25_048612,2009,0.0,0.0
G25_048613,2009,0.0,0.0
G25_048614,2009,0.0,0.0
G25_048615,2009,0.0,0.0
G25_048616,2009,0.0,0.0
G25_048617,2009,0.0,0.0
G25_048618,2009,0.0,0.0
G25_048619,2009,0.1561254272460937,0.1561254272460937
G25_048620,2009,0.0,0.0
G25_048621,2009,0.0,0.0
G25_048622,2009,0.0,0.0
G25_048623,2009,0.0779857727050781,0.0779857727050781
G25_048624,2009,0.4678474365234374,0.4678474365234374
G25_048625,2009,0.5457490600585938,0.5457490600585938
G25_048626,2009,0.0,0.0
G25_048627,2009,0.0097775214460784,0.0097775214460784
G25_048628,2009,0.0678315550321691,0.0678315550321691
G25_048629,2009,0.233662548828125,0.233662548828125
G25_048630,2009,0.0778658447265625,0.0778658447265625
G25_048631,2009,0.0,0.0
G25_048632,2009,0.0,0.0
G25_048633,2009,0.0,0.0
G25_048634,2009,0.0,0.0
G25_048635,2009,0.0,0.0
G25_048636,2009,0.0,0.0
G25_048637,2009,0.0,0.0
G25_048638,2009,0.0,0.0
G25_048639,2009,0.0,0.0
G25_048640,2009,0.0,0.0
G25_048641,2009,0.0,0.0
G25_048642,2009,0.0,0.0
G25_048643,2009,0.0,0.0
G25_048644,2009,0.0,0.0
G25_048645,2009,0.0,0.0
G25_048646,2009,0.0,0.0
G25_048647,2009,0.0,0.0
G25_048648,2009,0.0,0.0
G25_048649,2009,0.0,0.0
G25_048650,2009,0.0,0.0
G25_048651,2009,0.0,0.0
G25_048652,2009,0.0,0.0
G25_048653,2009,0.0,0.0
G25_048654,2009,0.0,0.0
G25_048655,2009,0.0,0.0
G25_048656,2009,0.0,0.0
G25_048657,2009,0.0,0.0
G25_048658,2009,0.0,0.0
G25_048659,2009,0.0,0.0
G25_048660,2009,0.0,0.0
G25_048661,2009,0.0,0.0
G25_048662,2009,0.0,0.0
G25_048663,2009,0.0,0.0
G25_048664,2009,0.0,0.0
G25_048665,2009,0.0,0.0
G25_048666,2009,0.0,0.0
G25_048667,2009,0.0,0.0
G25_048668,2009,0.0,0.0
G25_048669,2009,0.0,0.0
G25_048670,2009,0.0,0.0
G25_048671,2009,0.0,0.0
G25_048672,2009,0.0,0.0
G25_048673,2009,0.0,0.0
G25_048674,2009,0.0,0.0
G25_048675,2009,0.0,0.0
G25_048676,2009,0.0,0.0
G25_048677,2009,0.0,0.0
G25_048678,2009,0.0,0.0
G25_048679,2009,0.0,0.0
G25_048680,2009,0.0,0.0
G25_048681,2009,0.0,0.0
G25_048682,2009,0.0,0.0
G25_048683,2009,0.0,0.0
G25_048684,2009,0.0,0.0
G25_048685,2009,0.0,0.0
G25_048686,2009,0.0,0.0
G25_048687,2009,0.0,0.0
G25_048688,2009,0.0,0.0
G25_048689,2009,0.0,0.0
G25_048690,2009,0.0,0.0
G25_048691,2009,0.0,0.0
G25_048692,2009,0.0,0.0
G25_048693,2009,0.0,0.0
G25_048694,2009,0.0,0.0
G25_048695,2009,0.0,0.0
G25_048696,2009,0.0,0.0
G25_048697,2009,0.0,0.0
G25_048698,2009,0.0,0.0
G25_048699,2009,0.0,0.0
G25_048700,2009,0.0,0.0
G25_048701,2009,0.0,0.0
G25_048702,2009,0.0,0.0
G25_048703,2009,0.0,0.0
G25_048704,2009,0.0,0.0
G25_048705,2009,0.0,0.0
G25_048706,2009,0.0,0.0
G25_048707,2009,0.0,0.0
G25_048708,2009,0.0,0.0
G25_048709,2009,0.0,0.0
G25_048710,2009,0.0,0.0
G25_048711,2009,0.0,0.0
G25_048712,2009,0.0,0.0
G25_048713,2009,0.0,0.0
G25_048714,2009,0.0,0.0
G25_048715,2009,0.0,0.0
G25_048716,2009,0.0,0.0
G25_048717,2009,0.0,0.0
G25_048718,2009,0.0,0.0
G25_048719,2009,0.0,0.0
G25_048720,2009,0.0,0.0
G25_048721,2009,0.0,0.0
G25_048722,2009,0.0,0.0
G25_048723,2009,0.0,0.0
G25_048724,2009,0.0,0.0
G25_048725,2009,0.0,0.0
G25_048726,2009,0.0,0.0
G25_048727,2009,0.0,0.0
G25_048728,2009,0.0,0.0
G25_048729,2009,0.0,0.0
G25_048730,2009,0.0,0.0
G25_048731,2009,0.0,0.0
G25_048732,2009,0.0,0.0
G25_048733,2009,0.9350274902343748,0.9350274902343748
G25_048734,2009,0.0,0.0
G25_048735,2009,0.0,0.0
G25_048736,2009,0.0,0.0
G25_048737,2009,0.0,0.0
G25_048738,2009,0.0,0.0
G25_048739,2009,0.0,0.0
G25_048740,2009,0.0,0.0
G25_048741,2009,0.0,0.0
G25_048742,2009,0.0,0.0
G25_048743,2009,0.0,0.0
G25_048744,2009,0.0,0.0
G25_048745,2009,0.0,0.0
G25_048746,2009,0.0,0.0
G25_048747,2009,0.0,0.0
G25_048748,2009,0.0,0.0
G25_048749,2009,0.0,0.0
G25_048750,2009,0.0,0.0
G25_048751,2009,0.0,0.0
G25_048752,2009,0.0,0.0
G25_048753,2009,0.07758544921875,0.07758544921875
G25_048754,2009,0.0,0.0
G25_048755,2009,0.0,0.0
G25_048756,2009,0.0,0.0
G25_048757,2009,0.0,0.0
G25_048758,2009,0.0,0.0
G25_048759,2009,0.0,0.0
G25_048760,2009,0.0,0.0
G25_048761,2009,0.0,0.0
G25_048762,2009,0.0,0.0
G25_048763,2009,0.0,0.0
G25_048764,2009,0.0,0.0
G25_048765,2009,0.0,0.0
G25_048766,2009,0.0,0.0
G25_048767,2009,0.0,0.0
G25_048768,2009,0.0,0.0
G25_048769,2009,0.0,0.0
G25_048770,2009,0.0,0.0
G25_048771,2009,0.0,0.0
G25_048772,2009,0.0,0.0
G25_048773,2009,0.0,0.0
G25_048774,2009,0.0,0.0
G25_048775,2009,0.0,0.0
G25_048776,2009,0.0,0.0
G25_048777,2009,0.0,0.0
G25_048778,2009,0.0,0.0
G25_048779,2009,0.0,0.0
G25_048780,2009,0.0,0.0
G25_048781,2009,0.0,0.0
G25_048782,2009,0.0,0.0
G25_048783,2009,0.0,0.0
G25_048784,2009,0.0,0.0
G25_048785,2009,0.0,0.0
G25_048786,2009,0.0,0.0
G25_048787,2009,0.0,0.0
G25_048788,2009,0.0,0.0
G25_048789,2009,0.0,0.0
G25_048790,2009,0.0,0.0
G25_048791,2009,0.0,0.0
G25_048792,2009,0.0,0.0
G25_048793,2009,0.0,0.0
G25_048794,2009,0.0,0.0
G25_048795,2009,0.0,0.0
G25_048796,2009,0.0,0.0
G25_048797,2009,0.0,0.0
G25_048798,2009,0.0,0.0
G25_048799,2009,0.0,0.0
G25_048800,2009,0.0,0.0
G25_048801,2009,0.0,0.0
G25_048802,2009,0.0,0.0
G25_048803,2009,0.0,0.0
G25_048804,2009,0.0,0.0
G25_048805,2009,0.0,0.0
G25_048806,2009,0.0,0.0
G25_048807,2009,0.0,0.0
G25_048808,2009,0.0,0.0
G25_048809,2009,0.0,0.0
G25_048810,2009,0.0,0.0
G25_048811,2009,0.0,0.0
G25_048812,2009,0.0,0.0
G25_048813,2009,0.0,0.0
G25_048814,2009,0.0,0.0
G25_048815,2009,0.0,0.0
G25_048816,2009,0.0,0.0
G25_048817,2009,0.0,0.0
G25_048818,2009,0.0,0.0
G25_048819,2009,0.0,0.0
G25_048820,2009,0.0,0.0
G25_048821,2009,0.0,0.0
G25_048822,2009,0.0,0.0
G25_048823,2009,0.0,0.0
G25_048824,2009,0.0,0.0
G25_048825,2009,0.0,0.0
G25_048826,2009,0.0,0.0
G25_048827,2009,0.0,0.0
G25_048828,2009,0.0,0.0
G25_048829,2009,0.0,0.0
G25_048830,2009,0.0,0.0
G25_048831,2009,0.0,0.0
G25_048832,2009,0.0,0.0
G25_048833,2009,0.0,0.0
G25_048834,2009,0.0,0.0
G25_048835,2009,0.0,0.0
G25_048836,2009,0.2336695129394531,0.2336695129394531
G25_048837,2009,0.0,0.0
G25_048838,2009,0.1557158935546875,0.1557158935546875
G25_048839,2009,0.0,0.0
G25_048840,2009,0.0,0.0
G25_048841,2009,0.0,0.0
G25_048842,2009,0.0,0.0
G25_048843,2009,0.0,0.0
G25_048844,2009,0.0,0.0
G25_048845,2009,0.0,0.0
G25_048846,2009,0.0,0.0
G25_048847,2009,0.0,0.0
G25_048848,2009,0.0,0.0
G25_048849,2009,0.0,0.0
G25_048850,2009,0.0,0.0
G25_048851,2009,0.0,0.0
G25_048852,2009,0.0,0.0
G25_048853,2009,0.0,0.0
G25_048854,2009,0.0,0.0
G25_048855,2009,0.0,0.0
G25_048856,2009,0.0,0.0
G25_048857,2009,0.0,0.0
G25_048858,2009,0.0,0.0
G25_048859,2009,0.0,0.0
G25_048860,2009,0.0,0.0
G25_048861,2009,0.0,0.0
G25_048862,2009,0.0,0.0
G25_048863,2009,0.0,0.0
G25_048864,2009,0.0,0.0
G25_048865,2009,0.0,0.0
G25_048866,2009,0.0,0.0
G25_048867,2009,0.0,0.0
G25_048868,2009,0.0,0.0
G25_048869,2009,0.0,0.0
G25_048870,2009,0.0,0.0
G25_048871,2009,0.0,0.0
G25_048872,2009,0.0,0.0
G25_048873,2009,0.0,0.0
G25_048874,2009,0.0,0.0
G25_048875,2009,0.0,0.0
G25_048876,2009,0.0,0.0
G25_048877,2009,0.0,0.0
G25_048878,2009,0.0,0.0
G25_048879,2009,0.0,0.0
G25_048880,2009,0.0,0.0
G25_048881,2009,0.0,0.0
G25_048882,2009,0.0,0.0
G25_048883,2009,0.0,0.0
G25_048884,2009,0.0,0.0
G25_048885,2009,0.0,0.0
G25_048886,2009,0.0,0.0
G25_048887,2009,0.0,0.0
G25_048888,2009,0.0,0.0
G25_048889,2009,0.0,0.0
G25_048890,2009,0.0,0.0
G25_048891,2009,0.0,0.0
G25_048892,2009,0.0,0.0
G25_048893,2009,0.0,0.0
G25_048894,2009,0.0,0.0
G25_048895,2009,0.0,0.0
G25_048896,2009,0.0,0.0
G25_048897,2009,0.0,0.0
G25_048898,2009,0.0,0.0
G25_048899,2009,0.0,0.0
G25_048900,2009,0.0,0.0
G25_048901,2009,0.0,0.0
G25_048902,2009,0.0,0.0
G25_048903,2009,0.0,0.0
G25_048904,2009,0.0,0.0
G25_048905,2009,0.0,0.0
G25_048906,2009,0.0,0.0
G25_048907,2009,0.0,0.0
G25_048908,2009,0.0,0.0
G25_048909,2009,0.0,0.0
G25_048910,2009,0.0,0.0
G25_048911,2009,0.0,0.0
G25_048912,2009,0.0,0.0
G25_048913,2009,0.0,0.0
G25_048914,2009,0.0,0.0
G25_048915,2009,0.0,0.0
G25_048916,2009,0.0,0.0
G25_048917,2009,0.0,0.0
G25_048918,2009,1.6379071411132815,1.6379071411132815
G25_048919,2009,0.0,0.0
G25_048920,2009,0.0,0.0
G25_048921,2009,0.0,0.0
G25_048922,2009,0.0,0.0
G25_048923,2009,0.0,0.0
G25_048924,2009,0.2336852905273437,0.2336852905273437
G25_048925,2009,0.0778648193359375,0.0778648193359375
G25_048926,2009,0.0,0.0
G25_048927,2009,0.0778397766113281,0.0778397766113281
G25_048928,2009,0.0,0.0
G25_048929,2009,0.0,0.0
G25_048930,2009,0.0,0.0
G25_048931,2009,0.0,0.0
G25_048932,2009,0.0,0.0
G25_048933,2009,0.155453125,0.155453125
G25_048934,2009,0.0,0.0
G25_048935,2009,0.0,0.0
G25_048936,2009,0.0,0.0
G25_048937,2009,0.0,0.0
G25_048938,2009,0.0776451354980468,0.0776451354980468
G25_048939,2009,0.0,0.0
G25_048940,2009,0.0,0.0
G25_048941,2009,0.0,0.0
G25_048942,2009,0.0,0.0
G25_048943,2009,0.0,0.0
G25_048944,2009,0.0,0.0
G25_048945,2009,0.0,0.0
G25_048946,2009,0.0,0.0
G25_048947,2009,0.0,0.0
G25_048948,2009,0.0,0.0
G25_048949,2009,0.0,0.0
G25_048950,2009,0.0,0.0
G25_048951,2009,0.0,0.0
G25_048952,2009,0.0,0.0
G25_048953,2009,0.0,0.0
G25_048954,2009,0.0,0.0
G25_048955,2009,0.0,0.0
G25_048956,2009,0.0,0.0
G25_048957,2009,0.0,0.0
G25_048958,2009,0.0,0.0
G25_048959,2009,0.0,0.0
G25_048960,2009,0.0,0.0
G25_048961,2009,0.0,0.0
G25_048962,2009,0.0,0.0
G25_048963,2009,0.0,0.0
G25_048964,2009,0.0,0.0
G25_048965,2009,0.0,0.0
G25_048966,2009,0.0,0.0
G25_048967,2009,0.0,0.0
G25_048968,2009,0.0,0.0
G25_048969,2009,0.0,0.0
G25_048970,2009,0.0,0.0
G25_048971,2009,0.0,0.0
G25_048972,2009,0.0,0.0
G25_048973,2009,0.0,0.0
G25_048974,2009,0.0,0.0
G25_048975,2009,0.0,0.0
G25_048976,2009,0.0,0.0
G25_048977,2009,0.0,0.0
G25_048978,2009,0.0,0.0
G25_048979,2009,0.0,0.0
G25_048980,2009,0.0,0.0
G25_048981,2009,0.0,0.0
G25_048982,2009,0.0,0.0
G25_048983,2009,0.0,0.0
G25_048984,2009,0.0,0.0
G25_048985,2009,0.0,0.0
G25_048986,2009,0.0,0.0
G25_048987,2009,0.0,0.0
G25_048988,2009,0.0,0.0
G25_048989,2009,0.0,0.0
G25_048990,2009,0.0,0.0
G25_048991,2009,0.0,0.0
G25_048992,2009,0.0,0.0
G25_048993,2009,0.0,0.0
G25_048994,2009,0.0,0.0
G25_048995,2009,0.0,0.0
G25_048996,2009,0.0,0.0
G25_048997,2009,0.0,0.0
G25_048998,2009,0.0,0.0
G25_048999,2009,0.0,0.0
G25_049000,2009,0.0,0.0
G25_049001,2009,0.0,0.0
G25_049002,2009,0.0,0.0
G25_049003,2009,0.0,0.0
G25_049004,2009,0.0,0.0
G25_049005,2009,0.0,0.0
G25_049006,2009,0.0,0.0
G25_049007,2009,0.0,0.0
G25_049008,2009,0.0,0.0
G25_049009,2009,0.0,0.0
G25_049010,2009,0.0,0.0
G25_049011,2009,0.0,0.0
G25_049012,2009,0.0,0.0
G25_049013,2009,0.0777803527832031,0.0777803527832031
G25_049014,2009,0.0,0.0
G25_049015,2009,0.0,0.0
G25_049016,2009,0.0,0.0
G25_049017,2009,0.2331313842773437,0.2331313842773437
G25_049018,2009,0.0,0.0
G25_049019,2009,0.0,0.0
G25_049020,2009,0.0,0.0
G25_049021,2009,0.0,0.0
G25_049022,2009,0.0,0.0
G25_049023,2009,0.0,0.0
G25_049024,2009,0.0,0.0
G25_049025,2009,0.0,0.0
G25_049026,2009,0.0,0.0
G25_049027,2009,0.0,0.0
G25_049028,2009,0.0,0.0
G25_049029,2009,0.0,0.0
G25_049030,2009,0.0,0.0
G25_049031,2009,0.0,0.0
G25_049032,2009,0.0,0.0
G25_049033,2009,0.0,0.0
G25_049034,2009,0.0,0.0
G25_049035,2009,0.0,0.0
G25_049036,2009,0.0,0.0
G25_049037,2009,0.0,0.0
G25_049038,2009,0.0,0.0
G25_049039,2009,0.0,0.0
G25_049040,2009,0.0,0.0
G25_049041,2009,0.0,0.0
G25_049042,2009,0.0,0.0
G25_049043,2009,0.0,0.0
G25_049044,2009,0.0,0.0
G25_049045,2009,0.0,0.0
G25_049046,2009,0.0,0.0
G25_049047,2009,0.0,0.0
G25_049048,2009,0.0,0.0
G25_049049,2009,0.0,0.0
G25_049050,2009,0.0,0.0
G25_049051,2009,0.0,0.0
G25_049052,2009,0.0,0.0
G25_049053,2009,0.0,0.0
G25_049054,2009,0.0,0.0
G25_049055,2009,0.0,0.0
G25_049056,2009,0.0,0.0
G25_049057,2009,0.0,0.0
G25_049058,2009,0.0,0.0
G25_049059,2009,0.0,0.0
G25_049060,2009,0.0,0.0
G25_049061,2009,0.0,0.0
G25_049062,2009,0.0,0.0
G25_049063,2009,0.0,0.0
G25_049064,2009,0.0,0.0
G25_049065,2009,0.0,0.0
G25_049066,2009,0.0,0.0
G25_049067,2009,0.0,0.0
G25_049068,2009,0.0,0.0
G25_049069,2009,0.0,0.0
G25_049070,2009,0.0,0.0
G25_049071,2009,0.0,0.0
G25_049072,2009,0.0,0.0
G25_049073,2009,0.0,0.0
G25_049074,2009,0.0,0.0
G25_049075,2009,0.0,0.0
G25_049076,2009,0.0,0.0
G25_049077,2009,0.0,0.0
G25_049078,2009,0.0,0.0
G25_049079,2009,0.0779532897949218,0.0779532897949218
G25_049080,2009,0.0,0.0
G25_049081,2009,0.0,0.0
G25_049082,2009,0.0,0.0
G25_049083,2009,0.0,0.0
G25_049084,2009,0.0,0.0
G25_049085,2009,0.3112232666015625,0.3112232666015625
G25_049086,2009,0.0,0.0
G25_049087,2009,0.0,0.0
G25_049088,2009,0.0,0.0
G25_049089,2009,0.1554502319335937,0.1554502319335937
G25_049090,2009,0.0,0.0
G25_049091,2009,0.0,0.0
G25_049092,2009,0.0,0.0
G25_049093,2009,0.0,0.0
G25_049094,2009,0.0,0.0
G25_049095,2009,0.0,0.0
G25_049096,2009,0.0,0.0
G25_049097,2009,0.0,0.0
G25_049098,2009,0.0,0.0
G25_049099,2009,0.0,0.0
G25_049100,2009,0.0,0.0
G25_049101,2009,0.0,0.0
G25_049102,2009,0.0,0.0
G25_049103,2009,0.0,0.0
G25_049104,2009,0.0,0.0
G25_049105,2009,0.0,0.0
G25_049106,2009,0.0,0.0
G25_049107,2009,0.0,0.0
G25_049108,2009,0.0,0.0
G25_049109,2009,0.0,0.0
G25_049110,2009,0.0,0.0
G25_049111,2009,0.0,0.0
G25_049112,2009,0.0,0.0
G25_049113,2009,0.0,0.0
G25_049114,2009,0.0,0.0
G25_049115,2009,0.0,0.0
G25_049116,2009,0.0,0.0
G25_049117,2009,0.0,0.0
G25_049118,2009,0.0,0.0
G25_049119,2009,0.0,0.0
G25_049120,2009,0.0,0.0
G25_049121,2009,0.0,0.0
G25_049122,2009,0.0,0.0
G25_049123,2009,0.0,0.0
G25_049124,2009,0.0,0.0
G25_049125,2009,0.0,0.0
G25_049126,2009,0.0,0.0
G25_049127,2009,0.0,0.0
G25_049128,2009,0.0,0.0
G25_049129,2009,0.0,0.0
G25_049130,2009,0.0,0.0
G25_049131,2009,0.0,0.0
G25_049132,2009,0.0,0.0
G25_049133,2009,0.0,0.0
G25_049134,2009,0.0,0.0
G25_049135,2009,0.0,0.0
G25_049136,2009,0.0,0.0
G25_049137,2009,0.0,0.0
G25_049138,2009,0.0,0.0
G25_049139,2009,0.0,0.0
G25_049140,2009,0.0,0.0
G25_049141,2009,0.0,0.0
G25_049142,2009,0.0,0.0
G25_049143,2009,0.0,0.0
G25_049144,2009,0.0,0.0
G25_049145,2009,0.0,0.0
G25_049146,2009,0.0,0.0
G25_049147,2009,0.0,0.0
G25_049148,2009,0.0,0.0
G25_049149,2009,0.0,0.0
G25_049150,2009,0.0,0.0
G25_049151,2009,0.0,0.0
G25_049152,2009,0.0,0.0
G25_049153,2009,0.0777649047851562,0.0777649047851562
G25_049154,2009,0.0,0.0
G25_049155,2009,0.0,0.0
G25_049156,2009,0.0,0.0
G25_049157,2009,0.0,0.0
G25_049158,2009,0.0,0.0
G25_049159,2009,0.0,0.0
G25_049160,2009,0.0,0.0
G25_049161,2009,0.0,0.0
G25_049162,2009,0.0,0.0
G25_049163,2009,0.0,0.0
G25_049164,2009,0.0,0.0
G25_049165,2009,0.0,0.0
G25_049166,2009,0.0,0.0
G25_049167,2009,0.0,0.0
G25_049168,2009,0.0,0.0
G25_049169,2009,0.0,0.0
G25_049170,2009,0.0,0.0
G25_049171,2009,0.0,0.0
G25_049172,2009,0.0,0.0
G25_049173,2009,0.0,0.0
G25_049174,2009,0.0,0.0
G25_049175,2009,0.0,0.0
G25_049176,2009,0.0,0.0
G25_049177,2009,0.0,0.0
G25_049178,2009,0.0,0.0
G25_049179,2009,0.0,0.0
G25_049180,2009,0.0,0.0
G25_049181,2009,0.0,0.0
G25_049182,2009,0.0,0.0
G25_049183,2009,0.0,0.0
G25_049184,2009,0.0,0.0
G25_049185,2009,0.0,0.0
G25_049186,2009,0.0,0.0
G25_049187,2009,0.0,0.0
G25_049188,2009,0.0,0.0
G25_049189,2009,0.0,0.0
G25_049190,2009,0.0,0.0
G25_049191,2009,0.0,0.0
G25_049192,2009,0.0,0.0
G25_049193,2009,0.0,0.0
G25_049194,2009,0.0,0.0
G25_049195,2009,0.0,0.0
G25_049196,2009,0.0,0.0
G25_049197,2009,0.0,0.0
G25_049198,2009,0.0,0.0
G25_049199,2009,0.0,0.0
G25_049200,2009,0.0,0.0
G25_049201,2009,0.0,0.0
G25_049202,2009,0.0,0.0
G25_049203,2009,0.0,0.0
G25_049204,2009,0.0,0.0
G25_049205,2009,0.0,0.0
G25_049206,2009,0.0,0.0
G25_049207,2009,0.0,0.0
G25_049208,2009,0.0,0.0
G25_049209,2009,0.0,0.0
G25_049210,2009,0.0,0.0
G25_049211,2009,0.0,0.0
G25_049212,2009,0.0,0.0
G25_049213,2009,0.0,0.0
G25_049214,2009,0.0,0.0
G25_049215,2009,0.0,0.0
G25_049216,2009,0.0,0.0
G25_049217,2009,0.0,0.0
G25_049218,2009,0.0,0.0
G25_049219,2009,0.0,0.0
G25_049220,2009,0.0,0.0
G25_049221,2009,0.0,0.0
G25_049222,2009,0.0,0.0
G25_049223,2009,0.0,0.0
G25_049224,2009,0.0,0.0
G25_049225,2009,0.0,0.0
G25_049226,2009,0.0,0.0
G25_049227,2009,0.0,0.0
G25_049228,2009,0.0,0.0
G25_049229,2009,0.0,0.0
G25_049230,2009,0.0,0.0
G25_049231,2009,0.0,0.0
G25_049232,2009,0.0,0.0
G25_049233,2009,0.0,0.0
G25_049234,2009,0.0,0.0
G25_049235,2009,0.0,0.0
G25_049236,2009,0.0,0.0
G25_049237,2009,0.0,0.0
G25_049238,2009,0.0,0.0
G25_049239,2009,0.0,0.0
G25_049240,2009,0.0,0.0
G25_049241,2009,0.0,0.0
G25_049242,2009,0.0,0.0
G25_049243,2009,0.0,0.0
G25_049244,2009,0.0,0.0
G25_049245,2009,0.0,0.0
G25_049246,2009,0.0,0.0
G25_049247,2009,0.0,0.0
G25_049248,2009,0.0,0.0
G25_049249,2009,0.0,0.0
G25_049250,2009,0.0,0.0
G25_049251,2009,0.0,0.0
G25_049252,2009,0.0,0.0
G25_049253,2009,0.0,0.0
G25_049254,2009,0.0,0.0
G25_049255,2009,0.0,0.0
G25_049256,2009,0.0,0.0
G25_049257,2009,0.0,0.0
G25_049258,2009,0.0,0.0
G25_049259,2009,0.0,0.0
G25_049260,2009,0.0,0.0
G25_049261,2009,0.0,0.0
G25_049262,2009,0.0,0.0
G25_049263,2009,0.0,0.0
