Cell_ID,Year,Baseline_Forest_ha
G25_019077,2000,0.0
G25_019078,2000,0.4420295227050781
G25_019079,2000,0.0736557373046875
G25_019080,2000,0.4417412841796875
G25_019081,2000,11.185461024457146
G25_019082,2000,3.902372124167049
G25_019083,2000,0.0
G25_019084,2000,0.0
G25_019085,2000,0.0
G25_019086,2000,0.0
G25_019087,2000,0.0
G25_019088,2000,0.0
G25_019089,2000,0.0
G25_019090,2000,0.0
G25_019091,2000,0.0
G25_019092,2000,0.6604815307617188
G25_019093,2000,7.39121016486673
G25_019094,2000,7.098077156695197
G25_019095,2000,9.959783738080192
G25_019096,2000,0.0
G25_019097,2000,0.0
G25_019098,2000,0.0
G25_019099,2000,0.0
G25_019100,2000,0.0
G25_019101,2000,0.0
G25_019102,2000,0.0
G25_019103,2000,0.0
G25_019104,2000,0.0
G25_019105,2000,0.0
G25_019106,2000,0.0
G25_019107,2000,0.0
G25_019108,2000,0.0
G25_019109,2000,0.0
G25_019110,2000,0.0
G25_019111,2000,0.0
G25_019112,2000,0.0
G25_019113,2000,0.0
G25_019114,2000,0.0
G25_019115,2000,0.0
G25_019116,2000,0.0
G25_019117,2000,0.0
G25_019118,2000,0.0
G25_019119,2000,0.0
G25_019120,2000,0.0
G25_019121,2000,0.0
G25_019122,2000,0.0
G25_019123,2000,0.0
G25_019124,2000,0.0
G25_019125,2000,0.0
G25_019126,2000,0.0
G25_019127,2000,0.0
G25_019128,2000,0.0
G25_019129,2000,0.0
G25_019130,2000,0.0
G25_019131,2000,0.0
G25_019132,2000,0.0
G25_019133,2000,0.0
G25_019134,2000,0.0
G25_019135,2000,0.0
G25_019136,2000,0.0
G25_019137,2000,0.0
G25_019138,2000,0.0
G25_019139,2000,0.0
G25_019140,2000,0.0
G25_019141,2000,0.0
G25_019142,2000,0.0
G25_019143,2000,0.0723511352539062
G25_019144,2000,0.0
G25_019145,2000,0.0
G25_019146,2000,0.0
G25_019147,2000,0.0
G25_019148,2000,0.0
G25_019149,2000,0.0
G25_019150,2000,16.305207032422818
G25_019151,2000,247.19928344585037
G25_019152,2000,239.34371307947427
G25_019153,2000,346.96747369059153
G25_019154,2000,440.80784912459
G25_019155,2000,437.60846625443287
G25_019156,2000,318.1768402983542
G25_019157,2000,281.402384336036
G25_019158,2000,322.1791912064358
G25_019159,2000,330.5509385425795
G25_019160,2000,330.5642166619517
G25_019161,2000,300.152186863582
G25_019162,2000,317.94185901819225
G25_019163,2000,350.7655821145676
G25_019164,2000,371.9436424385781
G25_019165,2000,339.88701561271995
G25_019166,2000,304.3738883029852
G25_019167,2000,42.647711918873654
G25_019168,2000,295.9854388879174
G25_019169,2000,452.6753154970853
G25_019170,2000,471.4818802128822
G25_019171,2000,424.47142276213714
G25_019172,2000,419.1440337800646
G25_019173,2000,329.48074307071477
G25_019174,2000,344.78250353173337
G25_019175,2000,391.0495651051709
G25_019176,2000,350.42565136022165
G25_019177,2000,317.13027504820263
G25_019178,2000,322.69379603987176
G25_019179,2000,200.63743940343508
G25_019180,2000,283.49231033126523
G25_019181,2000,13.973901545984605
G25_019182,2000,0.8167020114793965
G25_019183,2000,101.39192143927976
G25_019184,2000,267.0412044479095
G25_019185,2000,373.7946029150379
G25_019186,2000,335.9468751136237
G25_019187,2000,348.9877316823906
G25_019188,2000,177.35474668200914
G25_019189,2000,259.85475836691467
G25_019190,2000,291.9029799286012
G25_019191,2000,290.8771443675562
G25_019192,2000,39.67799521345546
G25_019193,2000,231.18765943314028
G25_019194,2000,267.3874845613599
G25_019195,2000,239.71626184697175
G25_019196,2000,341.7281610424355
G25_019197,2000,337.58868976241723
G25_019198,2000,134.99493126821395
G25_019199,2000,16.215986822198605
G25_019200,2000,16.33824708716295
G25_019201,2000,2.0699708325195316
G25_019202,2000,12.18699500615138
G25_019203,2000,93.25313700403602
G25_019204,2000,143.14939143480584
G25_019205,2000,21.31108578596524
G25_019206,2000,0.8217183899883196
G25_019207,2000,0.1508563415527343
G25_019208,2000,16.333919044476673
G25_019209,2000,126.1104223187848
G25_019210,2000,249.2023694243584
G25_019211,2000,285.39461079994396
G25_019212,2000,243.84920892997263
G25_019213,2000,244.68419949197516
G25_019214,2000,172.8064018009645
G25_019215,2000,155.33039695106825
G25_019216,2000,111.06495172837124
G25_019217,2000,77.77250091466493
G25_019218,2000,33.217813183450076
G25_019219,2000,58.440076705729275
G25_019220,2000,6.414660682708136
G25_019221,2000,0.4450808874751072
G25_019222,2000,33.168645149548155
G25_019223,2000,6.5171566990751435
G25_019224,2000,0.0
G25_019225,2000,1.8773806518554688
G25_019226,2000,0.0
G25_019227,2000,0.6754504760742188
G25_019228,2000,0.0750484130859375
G25_019229,2000,0.0
G25_019230,2000,0.7673002603448607
G25_019231,2000,10.723017962646487
G25_019232,2000,3.6452849836042818
G25_019233,2000,0.1498869445800781
G25_019234,2000,7.206653095463771
G25_019235,2000,0.9284743731569776
G25_019236,2000,1.1232978271484375
G25_019237,2000,0.2994611145019531
G25_019238,2000,0.0
G25_019239,2000,0.0
G25_019240,2000,0.0
G25_019241,2000,0.0747836791992187
G25_019242,2000,0.0
G25_019243,2000,0.0747536437988281
G25_019244,2000,0.0
G25_019245,2000,0.0747199035644531
G25_019246,2000,2.4649598693847654
G25_019247,2000,0.0
G25_019248,2000,0.4476255183679917
G25_019249,2000,0.9510464761173024
G25_019250,2000,0.0
G25_019251,2000,0.0
G25_019252,2000,0.1491442504882812
G25_019253,2000,0.0
G25_019254,2000,0.0
G25_019255,2000,0.0
G25_019256,2000,0.0745076965332031
G25_019257,2000,0.0
G25_019258,2000,0.0
G25_019259,2000,0.0
G25_019260,2000,0.0
G25_019261,2000,0.0
G25_019262,2000,0.0
G25_019263,2000,0.0
G25_019264,2000,0.0
G25_019265,2000,0.0
G25_019266,2000,0.0
G25_019267,2000,0.0
G25_019268,2000,0.0
G25_019269,2000,0.0
G25_019270,2000,0.0
G25_019271,2000,0.0
G25_019272,2000,0.0
G25_019273,2000,0.0
G25_019274,2000,0.0
G25_019275,2000,0.0
G25_019276,2000,0.0
G25_019277,2000,2.188226493326823
G25_019278,2000,0.1086634847005208
G25_019279,2000,0.0
G25_019280,2000,0.0
G25_019281,2000,0.0
G25_019282,2000,0.3700095642089843
G25_019283,2000,1.2575841735839843
G25_019284,2000,0.0
G25_019285,2000,0.0
G25_019286,2000,0.0
G25_019287,2000,0.0
G25_019288,2000,1.6254624145507814
G25_019289,2000,0.0
G25_019290,2000,5.021609887695313
G25_019291,2000,0.3691176635742187
G25_019292,2000,0.0657056094420189
G25_019293,2000,0.0
G25_019294,2000,2.5080994018554685
G25_019295,2000,0.0
G25_019296,2000,0.0
G25_019297,2000,0.0
G25_019298,2000,0.0
G25_019299,2000,0.0
G25_019300,2000,0.0
G25_019301,2000,0.6625682373046874
G25_019302,2000,2.6497879760742182
G25_019303,2000,0.0
G25_019304,2000,0.0
G25_019305,2000,0.0
G25_019306,2000,0.0
G25_019307,2000,0.0
G25_019308,2000,0.0
G25_019309,2000,0.0
G25_019310,2000,0.0
G25_019311,2000,0.0
G25_019312,2000,0.0
G25_019313,2000,4.586698459520528
G25_019314,2000,45.4721052676451
G25_019315,2000,11.81860372620826
G25_019316,2000,0.7332523986816407
G25_019317,2000,0.0733172912597656
G25_019318,2000,0.0
G25_019319,2000,0.0
G25_019320,2000,0.0
G25_019321,2000,0.0
G25_019322,2000,0.0
G25_019323,2000,0.0
G25_019324,2000,0.0
G25_019325,2000,0.0
G25_019326,2000,0.0
G25_019327,2000,0.0
G25_019328,2000,0.0
G25_019329,2000,0.0
G25_019330,2000,0.0
G25_019331,2000,0.0
G25_019332,2000,0.0
G25_019333,2000,0.0
G25_019334,2000,0.0
G25_019335,2000,0.0
G25_019336,2000,0.0
G25_019337,2000,0.0
G25_019338,2000,0.0
G25_019339,2000,0.0
G25_019340,2000,0.0
G25_019341,2000,0.0
G25_019342,2000,0.0
G25_019343,2000,0.0
G25_019344,2000,0.0
G25_019345,2000,0.0
G25_019346,2000,0.0
G25_019347,2000,0.0
G25_019348,2000,0.0
G25_019349,2000,0.0
G25_019350,2000,0.0
G25_019351,2000,0.0
G25_019352,2000,0.0
G25_019353,2000,0.0
G25_019354,2000,0.0
G25_019355,2000,0.0
G25_019356,2000,0.0
G25_019357,2000,0.0
G25_019358,2000,0.0
G25_019359,2000,0.0
G25_019360,2000,0.0
G25_019361,2000,0.0
G25_019362,2000,0.0
G25_019363,2000,0.0
G25_019364,2000,0.0
G25_019365,2000,0.0
G25_019366,2000,0.0
G25_019367,2000,0.0
G25_019368,2000,0.0
G25_019369,2000,74.97003664033764
G25_019370,2000,290.71506793784704
G25_019371,2000,336.75107725930576
G25_019372,2000,343.24145077316234
G25_019373,2000,220.43612914462273
G25_019374,2000,300.98299621952975
G25_019375,2000,362.6027637199378
G25_019376,2000,325.7429559023623
G25_019377,2000,307.9806479010116
G25_019378,2000,319.69202954403863
G25_019379,2000,347.3042420129379
G25_019380,2000,330.6279817096848
G25_019381,2000,342.63344644855937
G25_019382,2000,375.2241460864231
G25_019383,2000,369.2729119902959
G25_019384,2000,356.61287786599183
G25_019385,2000,349.7279929442172
G25_019386,2000,208.06539728810068
G25_019387,2000,297.35523807298813
G25_019388,2000,560.8544451908326
G25_019389,2000,509.14287036558915
G25_019390,2000,454.12408850255656
G25_019391,2000,550.3411613006987
G25_019392,2000,260.1554948076557
G25_019393,2000,352.359577271128
G25_019394,2000,355.73906080779324
G25_019395,2000,267.86979879241306
G25_019396,2000,391.8138276112725
G25_019397,2000,440.4718718856283
G25_019398,2000,392.09760756502754
G25_019399,2000,164.27412384047622
G25_019400,2000,34.63372648990402
G25_019401,2000,49.863603671707494
G25_019402,2000,177.5526422032014
G25_019403,2000,396.04895829223057
G25_019404,2000,286.1951582879993
G25_019405,2000,186.0712809427664
G25_019406,2000,171.44231314646993
G25_019407,2000,163.6149087610827
G25_019408,2000,280.22253847333036
G25_019409,2000,462.2162405895757
G25_019410,2000,174.8372644600664
G25_019411,2000,138.78388241057738
G25_019412,2000,64.44838636903044
G25_019413,2000,26.859215849609317
G25_019414,2000,7.023244383568857
G25_019415,2000,69.8328367669319
G25_019416,2000,357.4315023265369
G25_019417,2000,135.88770327366225
G25_019418,2000,80.86985628611865
G25_019419,2000,6.723378135316133
G25_019420,2000,0.0
G25_019421,2000,15.261081728228396
G25_019422,2000,1.5800584334309895
G25_019423,2000,62.82524413490398
G25_019424,2000,33.36827570968321
G25_019425,2000,3.7233509962373623
G25_019426,2000,0.0754269348144531
G25_019427,2000,67.49732852038828
G25_019428,2000,32.39411981189209
G25_019429,2000,24.369891789957567
G25_019430,2000,83.98731507647247
G25_019431,2000,60.29745855669821
G25_019432,2000,20.39208995550424
G25_019433,2000,110.36806890976848
G25_019434,2000,58.89369606742161
G25_019435,2000,9.95409905800015
G25_019436,2000,25.04502154471609
G25_019437,2000,0.7313499676393994
G25_019438,2000,48.48321810175874
G25_019439,2000,14.490773687552684
G25_019440,2000,0.9084456571691176
G25_019441,2000,22.8914513926308
G25_019442,2000,1.375517035701976
G25_019443,2000,0.0
G25_019444,2000,0.2253068908691406
G25_019445,2000,0.1501395324707031
G25_019446,2000,0.0
G25_019447,2000,0.0
G25_019448,2000,0.1147245070513557
G25_019449,2000,3.7823460925292975
G25_019450,2000,1.872566584161496
G25_019451,2000,0.2998329345703125
G25_019452,2000,2.057658008937462
G25_019453,2000,7.060552445427393
G25_019454,2000,0.2247393859863281
G25_019455,2000,0.0
G25_019456,2000,0.0
G25_019457,2000,0.0
G25_019458,2000,0.0
G25_019459,2000,0.0
G25_019460,2000,0.0
G25_019461,2000,0.0
G25_019462,2000,0.0
G25_019463,2000,0.0
G25_019464,2000,0.0
G25_019465,2000,0.0
G25_019466,2000,0.2240195190429687
G25_019467,2000,0.1493156799316406
G25_019468,2000,0.7653675894942937
G25_019469,2000,0.1492491455078125
G25_019470,2000,0.0380265713560814
G25_019471,2000,0.0362714988319546
G25_019472,2000,0.0
G25_019473,2000,0.2236240600585937
G25_019474,2000,0.0
G25_019475,2000,0.0744970581054687
G25_019476,2000,0.0744843383789062
G25_019477,2000,0.0
G25_019478,2000,0.0
G25_019479,2000,0.0
G25_019480,2000,0.0
G25_019481,2000,0.0
G25_019482,2000,0.0
G25_019483,2000,0.0
G25_019484,2000,0.0
G25_019485,2000,0.0
G25_019486,2000,0.0
G25_019487,2000,0.0
G25_019488,2000,0.0
G25_019489,2000,0.0
G25_019490,2000,0.0
G25_019491,2000,0.0
G25_019492,2000,0.0
G25_019493,2000,0.0
G25_019494,2000,0.0
G25_019495,2000,0.0
G25_019496,2000,2.3415501147460933
G25_019497,2000,0.0740839782714843
G25_019498,2000,0.0
G25_019499,2000,0.0
G25_019500,2000,0.0
G25_019501,2000,0.0
G25_019502,2000,0.5178205627441406
G25_019503,2000,0.0
G25_019504,2000,0.0
G25_019505,2000,0.0
G25_019506,2000,0.0
G25_019507,2000,0.0
G25_019508,2000,5.17188965609681
G25_019509,2000,0.4616412945676317
G25_019510,2000,0.0
G25_019511,2000,0.0
G25_019512,2000,0.0
G25_019513,2000,0.7376795410156248
G25_019514,2000,0.0
G25_019515,2000,0.0
G25_019516,2000,0.0
G25_019517,2000,0.0
G25_019518,2000,0.0
G25_019519,2000,0.0
G25_019520,2000,0.4417583679199219
G25_019521,2000,0.5152645446777344
G25_019522,2000,0.0
G25_019523,2000,0.0
G25_019524,2000,0.0
G25_019525,2000,0.0
G25_019526,2000,0.0
G25_019527,2000,0.0
G25_019528,2000,0.0
G25_019529,2000,0.0
G25_019530,2000,0.0
G25_019531,2000,0.0
G25_019532,2000,16.435953109729244
G25_019533,2000,0.1706377295639936
G25_019534,2000,0.0
G25_019535,2000,0.0
G25_019536,2000,0.0
G25_019537,2000,0.0
G25_019538,2000,0.0
G25_019539,2000,0.0
G25_019540,2000,0.0
G25_019541,2000,0.0
G25_019542,2000,0.0
G25_019543,2000,0.0
G25_019544,2000,0.0
G25_019545,2000,0.0
G25_019546,2000,0.0
G25_019547,2000,0.0
G25_019548,2000,0.0
G25_019549,2000,0.0
G25_019550,2000,0.0
G25_019551,2000,0.0
G25_019552,2000,0.0
G25_019553,2000,0.0
G25_019554,2000,0.0
G25_019555,2000,0.0
G25_019556,2000,0.0
G25_019557,2000,0.0
G25_019558,2000,0.0
G25_019559,2000,0.0728468994140625
G25_019560,2000,0.0
G25_019561,2000,0.0
G25_019562,2000,0.0
G25_019563,2000,0.0
G25_019564,2000,0.0
G25_019565,2000,0.0
G25_019566,2000,0.0
G25_019567,2000,0.0
G25_019568,2000,0.0
G25_019569,2000,0.0
G25_019570,2000,0.0
G25_019571,2000,0.0
G25_019572,2000,0.0
G25_019573,2000,0.0
G25_019574,2000,0.0
G25_019575,2000,0.0
G25_019576,2000,0.0
G25_019577,2000,0.0
G25_019578,2000,0.0
G25_019579,2000,0.0
G25_019580,2000,0.0
G25_019581,2000,0.0
G25_019582,2000,0.0
G25_019583,2000,0.0
G25_019584,2000,0.0
G25_019585,2000,0.0
G25_019586,2000,0.0
G25_019587,2000,0.0576316390931372
G25_019588,2000,72.62163278557277
G25_019589,2000,420.63930235243595
G25_019590,2000,412.091286393132
G25_019591,2000,247.3638224406165
G25_019592,2000,254.6243895058313
G25_019593,2000,192.34304250809112
G25_019594,2000,231.08805122149087
G25_019595,2000,299.0449239428473
G25_019596,2000,266.467882889356
G25_019597,2000,287.0258214500227
G25_019598,2000,293.9614017637322
G25_019599,2000,331.7812569768415
G25_019600,2000,296.95706767202273
G25_019601,2000,304.92124147525226
G25_019602,2000,323.90642889931013
G25_019603,2000,335.99257508063783
G25_019604,2000,349.8743735522209
G25_019605,2000,355.95555618511105
G25_019606,2000,204.76585406836443
G25_019607,2000,97.8012320824238
G25_019608,2000,511.0666855756944
G25_019609,2000,500.8221182392835
G25_019610,2000,458.3580962243173
G25_019611,2000,494.8576441460837
G25_019612,2000,279.56719710399045
G25_019613,2000,254.61093884787195
G25_019614,2000,227.06687733826723
G25_019615,2000,326.9262854833249
G25_019616,2000,356.4386258957095
G25_019617,2000,435.0826034227478
G25_019618,2000,200.38684203098623
G25_019619,2000,382.4376265435691
G25_019620,2000,193.4639542541267
G25_019621,2000,11.76816681954178
G25_019622,2000,285.75394338821667
G25_019623,2000,179.38855908605132
G25_019624,2000,328.74933346938315
G25_019625,2000,192.64969072454664
G25_019626,2000,267.6408911176841
G25_019627,2000,265.8045997352262
G25_019628,2000,291.47913346169935
G25_019629,2000,277.3304149230486
G25_019630,2000,506.6386471778533
G25_019631,2000,196.96784574142103
G25_019632,2000,145.46272431755577
G25_019633,2000,42.89920019698785
G25_019634,2000,0.7742908964748009
G25_019635,2000,0.5295985656738281
G25_019636,2000,56.21158035862302
G25_019637,2000,207.4465908433383
G25_019638,2000,75.03525153255688
G25_019639,2000,5.435247216318168
G25_019640,2000,1.0956294126742496
G25_019641,2000,0.0
G25_019642,2000,0.302106591796875
G25_019643,2000,10.170923764552686
G25_019644,2000,90.20273122328788
G25_019645,2000,121.7494788349948
G25_019646,2000,1.6599955871582028
G25_019647,2000,0.3017431945800781
G25_019648,2000,17.60803548624674
G25_019649,2000,0.9802137878417968
G25_019650,2000,0.3768662231445312
G25_019651,2000,0.1507289428710937
G25_019652,2000,0.0753435485839843
G25_019653,2000,0.5913915472053078
G25_019654,2000,201.55132191264755
G25_019655,2000,132.64726242228383
G25_019656,2000,6.018766686772365
G25_019657,2000,7.128453713402843
G25_019658,2000,0.1504539306640625
G25_019659,2000,2.556294604875153
G25_019660,2000,11.901077145876418
G25_019661,2000,0.0
G25_019662,2000,8.26467705556832
G25_019663,2000,0.3005580688476562
G25_019664,2000,0.0
G25_019665,2000,0.0
G25_019666,2000,0.0
G25_019667,2000,0.0
G25_019668,2000,0.0
G25_019669,2000,0.93543389748966
G25_019670,2000,0.1008818501551011
G25_019671,2000,0.1499628295898437
G25_019672,2000,0.4497529235839844
G25_019673,2000,6.791231103874659
G25_019674,2000,2.7480063050513173
G25_019675,2000,0.0
G25_019676,2000,0.1603413323854932
G25_019677,2000,1.1229717346191408
G25_019678,2000,0.0748516723632812
G25_019679,2000,0.0
G25_019680,2000,0.0
G25_019681,2000,0.0
G25_019682,2000,0.0747687805175781
G25_019683,2000,0.0
G25_019684,2000,0.0
G25_019685,2000,0.0
G25_019686,2000,0.0
G25_019687,2000,0.0746668090820312
G25_019688,2000,2.015775439453125
G25_019689,2000,0.0
G25_019690,2000,0.0
G25_019691,2000,0.0745908081054687
G25_019692,2000,0.1491396423339843
G25_019693,2000,0.2982746704101562
G25_019694,2000,0.1490685424804687
G25_019695,2000,0.4471457824707031
G25_019696,2000,0.0
G25_019697,2000,0.0
G25_019698,2000,0.0
G25_019699,2000,0.0
G25_019700,2000,0.0
G25_019701,2000,0.0
G25_019702,2000,0.0
G25_019703,2000,0.0
G25_019704,2000,0.0
G25_019705,2000,0.0
G25_019706,2000,0.0
G25_019707,2000,0.0
G25_019708,2000,0.0
G25_019709,2000,0.0
G25_019710,2000,0.0
G25_019711,2000,0.0
G25_019712,2000,0.0
G25_019713,2000,0.0
G25_019714,2000,0.0
G25_019715,2000,0.0
G25_019716,2000,1.8869546751493569
G25_019717,2000,0.4001408215332031
G25_019718,2000,0.296323974609375
G25_019719,2000,0.0
G25_019720,2000,0.0
G25_019721,2000,0.0
G25_019722,2000,0.0
G25_019723,2000,0.0
G25_019724,2000,0.0
G25_019725,2000,0.0
G25_019726,2000,0.0
G25_019727,2000,0.0
G25_019728,2000,9.404954952607998
G25_019729,2000,0.7178341652544808
G25_019730,2000,0.0
G25_019731,2000,0.3690921813964843
G25_019732,2000,0.0
G25_019733,2000,0.0
G25_019734,2000,0.0
G25_019735,2000,0.0
G25_019736,2000,0.0
G25_019737,2000,0.0
G25_019738,2000,0.0
G25_019739,2000,0.0
G25_019740,2000,0.0
G25_019741,2000,0.0
G25_019742,2000,0.0
G25_019743,2000,0.0
G25_019744,2000,0.0
G25_019745,2000,0.0
G25_019746,2000,0.0
G25_019747,2000,0.0
G25_019748,2000,0.0
G25_019749,2000,0.0
G25_019750,2000,0.5140724426269532
G25_019751,2000,9.667568364281747
G25_019752,2000,44.840819349700205
G25_019753,2000,0.5871056030273436
G25_019754,2000,0.0
G25_019755,2000,0.0
G25_019756,2000,0.0
G25_019757,2000,0.0
G25_019758,2000,0.0
G25_019759,2000,0.0
G25_019760,2000,0.0
G25_019761,2000,0.0
G25_019762,2000,0.0
G25_019763,2000,0.0
G25_019764,2000,0.0
G25_019765,2000,0.0
G25_019766,2000,0.2193624694824218
G25_019767,2000,0.0
G25_019768,2000,0.0
G25_019769,2000,0.0
G25_019770,2000,0.0
G25_019771,2000,0.0
G25_019772,2000,0.0
G25_019773,2000,0.0
G25_019774,2000,0.0
G25_019775,2000,0.0
G25_019776,2000,0.0
G25_019777,2000,0.0
G25_019778,2000,0.0
G25_019779,2000,0.0
G25_019780,2000,0.0
G25_019781,2000,0.0
G25_019782,2000,0.0
G25_019783,2000,0.0
G25_019784,2000,0.0
G25_019785,2000,0.0
G25_019786,2000,0.0
G25_019787,2000,0.0
G25_019788,2000,0.0
G25_019789,2000,0.0
G25_019790,2000,0.0
G25_019791,2000,0.0
G25_019792,2000,0.0
G25_019793,2000,0.0
G25_019794,2000,0.0
G25_019795,2000,0.0
G25_019796,2000,0.0
G25_019797,2000,0.0
G25_019798,2000,0.0
G25_019799,2000,0.0
G25_019800,2000,0.0
G25_019801,2000,0.0
G25_019802,2000,0.0
G25_019803,2000,0.0
G25_019804,2000,0.0
G25_019805,2000,0.0
G25_019806,2000,0.0
G25_019807,2000,17.688116080418013
G25_019808,2000,339.8950125012206
G25_019809,2000,286.958205426887
G25_019810,2000,343.7369609111221
G25_019811,2000,230.56377941509143
G25_019812,2000,297.56642990255904
G25_019813,2000,276.01550052502546
G25_019814,2000,212.8066694042726
G25_019815,2000,243.33459035819115
G25_019816,2000,231.87179507731057
G25_019817,2000,258.8192576439028
G25_019818,2000,225.2079387902824
G25_019819,2000,285.25808881192415
G25_019820,2000,311.0687244810615
G25_019821,2000,329.18932681154547
G25_019822,2000,314.9675011905937
G25_019823,2000,330.0891580324866
G25_019824,2000,348.770561867868
G25_019825,2000,376.52265264035856
G25_019826,2000,357.8317441454611
G25_019827,2000,4.3723410916197505
G25_019828,2000,0.3498237866689644
G25_019829,2000,297.0073766350701
G25_019830,2000,488.4057993985748
G25_019831,2000,440.4840490684304
G25_019832,2000,503.627293349605
G25_019833,2000,463.2119820974042
G25_019834,2000,334.60931285431354
G25_019835,2000,270.27782737161033
G25_019836,2000,259.5617925670198
G25_019837,2000,457.4686475213239
G25_019838,2000,451.82369357249746
G25_019839,2000,316.34210686219285
G25_019840,2000,387.4480790681459
G25_019841,2000,108.25625623700294
G25_019842,2000,45.06890192492913
G25_019843,2000,161.465700094066
G25_019844,2000,67.98905935817338
G25_019845,2000,399.83759814182207
G25_019846,2000,250.517249990594
G25_019847,2000,178.22489315379346
G25_019848,2000,231.52543377218777
G25_019849,2000,210.67051180403124
G25_019850,2000,34.96549758590407
G25_019851,2000,97.28303531379318
G25_019852,2000,335.14771714477644
G25_019853,2000,296.8908910520297
G25_019854,2000,162.7565431342149
G25_019855,2000,119.6908984177775
G25_019856,2000,6.612640470425477
G25_019857,2000,2.994940484978171
G25_019858,2000,17.93412152843999
G25_019859,2000,3.1824138711368337
G25_019860,2000,5.17162528760723
G25_019861,2000,3.782932870303884
G25_019862,2000,0.2992519666484758
G25_019863,2000,0.531799876613243
G25_019864,2000,0.45312900390625
G25_019865,2000,0.8036098250804227
G25_019866,2000,71.92584763006406
G25_019867,2000,40.7734594059247
G25_019868,2000,0.0
G25_019869,2000,0.0
G25_019870,2000,0.3770343078613281
G25_019871,2000,0.0
G25_019872,2000,0.0
G25_019873,2000,6.081393935044232
G25_019874,2000,74.49391621761507
G25_019875,2000,68.98759741141521
G25_019876,2000,189.03634331921177
G25_019877,2000,132.09890782150205
G25_019878,2000,19.603793149701296
G25_019879,2000,2.1427702935431987
G25_019880,2000,0.0752303527832031
G25_019881,2000,0.0
G25_019882,2000,0.0
G25_019883,2000,0.0
G25_019884,2000,3.0809202026367166
G25_019885,2000,0.0
G25_019886,2000,0.0
G25_019887,2000,0.0
G25_019888,2000,0.0
G25_019889,2000,0.0
G25_019890,2000,0.1500684143066406
G25_019891,2000,0.0
G25_019892,2000,0.0
G25_019893,2000,0.0
G25_019894,2000,0.149918408203125
G25_019895,2000,0.2248190124511719
G25_019896,2000,0.0
G25_019897,2000,0.0749008056640625
G25_019898,2000,0.2889778387570848
G25_019899,2000,0.1497312377929687
G25_019900,2000,0.0
G25_019901,2000,0.0
G25_019902,2000,0.0
G25_019903,2000,0.0
G25_019904,2000,0.0
G25_019905,2000,0.0
G25_019906,2000,0.0
G25_019907,2000,0.1494223510742187
G25_019908,2000,1.2138587388461242
G25_019909,2000,2.1468716261441103
G25_019910,2000,0.0
G25_019911,2000,0.0
G25_019912,2000,0.0746166259765625
G25_019913,2000,0.0745905822753906
G25_019914,2000,0.0
G25_019915,2000,0.0745536682128906
G25_019916,2000,0.0
G25_019917,2000,0.0
G25_019918,2000,0.0
G25_019919,2000,0.0
G25_019920,2000,0.0
G25_019921,2000,0.0
G25_019922,2000,0.0
G25_019923,2000,0.0
G25_019924,2000,0.0743784423828125
G25_019925,2000,0.0
G25_019926,2000,0.0
G25_019927,2000,0.0
G25_019928,2000,0.0
G25_019929,2000,0.0
G25_019930,2000,0.0
G25_019931,2000,0.0742556640625
G25_019932,2000,0.0
G25_019933,2000,0.0
G25_019934,2000,0.07418896484375
G25_019935,2000,0.4450076782226562
G25_019936,2000,0.0741581359863281
G25_019937,2000,0.0
G25_019938,2000,1.2256006349092368
G25_019939,2000,0.0
G25_019940,2000,0.0
G25_019941,2000,0.0
G25_019942,2000,0.0
G25_019943,2000,0.0
G25_019944,2000,0.0
G25_019945,2000,0.0
G25_019946,2000,0.0
G25_019947,2000,0.0
G25_019948,2000,0.0
G25_019949,2000,0.0
G25_019950,2000,2.8579987603879444
G25_019951,2000,0.0
G25_019952,2000,0.0
G25_019953,2000,0.0
G25_019954,2000,0.0
G25_019955,2000,0.0
G25_019956,2000,0.0
G25_019957,2000,0.0
G25_019958,2000,0.0
G25_019959,2000,0.0
G25_019960,2000,0.0
G25_019961,2000,0.0
G25_019962,2000,0.0
G25_019963,2000,0.0
G25_019964,2000,0.0
G25_019965,2000,0.0
G25_019966,2000,0.0
G25_019967,2000,0.0
G25_019968,2000,0.0
G25_019969,2000,0.0
G25_019970,2000,0.0
G25_019971,2000,0.0
G25_019972,2000,0.0
G25_019973,2000,23.409996256055667
G25_019974,2000,47.17037783543005
G25_019975,2000,0.880697473144531
G25_019976,2000,0.0
G25_019977,2000,0.0
G25_019978,2000,0.0
G25_019979,2000,0.0
G25_019980,2000,0.0
G25_019981,2000,0.0
G25_019982,2000,0.1464772827148437
G25_019983,2000,0.1464400695800781
G25_019984,2000,0.0
G25_019985,2000,0.0
G25_019986,2000,0.1431528943110447
G25_019987,2000,0.2957687243412989
G25_019988,2000,0.6580806518554688
G25_019989,2000,0.0
G25_019990,2000,0.1461645324707031
G25_019991,2000,0.0
G25_019992,2000,0.0
G25_019993,2000,0.0
G25_019994,2000,0.0
G25_019995,2000,0.0
G25_019996,2000,0.0
G25_019997,2000,0.0
G25_019998,2000,0.0
G25_019999,2000,0.0
G25_020000,2000,0.0
G25_020001,2000,0.0
G25_020002,2000,0.0
G25_020003,2000,0.0
G25_020004,2000,0.0
G25_020005,2000,0.0
G25_020006,2000,0.0
G25_020007,2000,0.0
G25_020008,2000,0.0
G25_020009,2000,0.0
G25_020010,2000,0.0
G25_020011,2000,0.0
